,name,text
10,Michael Palin," This is my problem with words. Oh, that seems to 
            have cleared it. 'Oh I come from Alabama with my banjo on my knee'. 
            Yes, that seems to be all right. Thank you very much. "
11,John Cleese," I see. But recently you have been having this 
            problem with your word order. "
12,Michael Palin," Well, absolutely, and what makes it worse, 
            sometimes at the end of a sentence I'll come out with the wrong 
            fusebox. "
13,John Cleese, Fusebox? 
14,Michael Palin," And the thing about saying the wrong word is a) I 
            don't notice it, and b) sometimes orange water given bucket of 
            plaster. "
15,John Cleese," Yes, tell me more about your problem. "
16,Michael Palin," Well as I say, you'd just be talking and out'll 
            pudenda the wrong word and ashtray's your uncle. So I'm really 
            strawberry about it. "
17,John Cleese, Upset? 
18,Michael Palin," It's so embarrassing when my wife and I go to an 
            orgy. "
19,John Cleese, A party? 
20,Michael Palin," No, an orgy. We live in Esher. "
21,John Cleese, Quite. 
22,Michael Palin," ,That's what I said. such a bloody whack the 
            diddle fa di la, fo di la, 1o do di ... do di do, rum fum. "
23,John Cleese," Mr. Burrows, this is no common problem; You are 
            suffering from a disease so rare that it hasn't got a name. Not yet. 
            But it will have. Oh yes. This is the opportunity I've been waiting 
            for. The chance of a lifetime! "
0,John Cleese," Well, I feel that they have missed the whole 
            point of my disease. "
1,John Cleese," Yes, well you see, they've dragged in all this 
            irrelevant mush... "
2,John Cleese," Well at the moment I am working on a new 
            disease, which I hope to turn into a musical, but, primarily we are 
            working on a re-make of my first disease and this time we're hoping 
            to do it properly. "
3,John Cleese," Well now, what seems to be the matter? "
4,Michael Palin, The next sketch starts after some silly noises.
0,Michael Palin, Come in. 
1,Graham Chapman," I wondered if I could have a word with you for a 
            moment. "
2,Michael Palin," By all means ... by all means, sir. Do sit down. "
3,Graham Chapman, Thank you. 
4,Michael Palin," Now then, a glass of sherry? "
5,Graham Chapman, No... no thank you... 
6,Michael Palin, 
7,Graham Chapman," Well, if you're having some, yes then, perhaps, 
            vicar. "
8,Michael Palin, 
9,Graham Chapman," Well in that case I won't, don't worry. "
10,Michael Palin," You see, if I split what's left, there'd be hardly 
            any left for me at all. "
11,Graham Chapman," Well, I'm not a great sherry drinker. "
12,Michael Palin," Good! So, I can have it all ... now then what's the 
            problem? "
13,Graham Chapman," Well, just recently I've begun to worry about...
            "
14,Michael Palin," Ah! I've found another bottle! You can have some 
            now if you want to. "
15,Graham Chapman," Well... yes, perhaps a little... "
16,Michael Palin," Oh you don't have to. I can drink the whole bottle.
            "
17,Graham Chapman," Well in that case, no... "
18,Michael Palin, Good! That's another bottle for me. Do go on. 
19,Graham Chapman, I've begun to worry recently that... 
20,Michael Palin, Come in! 
21,Michael Palin," Ah, Mr. Husband ... this is Mr. Kirkham, one of my 
            parishioners, this is Mr. Husband of the British Sherry 
            Corporation... "
22,Graham Chapman," Look, look, perhaps I'd better come back later...
            "
23,Michael Palin," No, no ... no do stay here. Have a sherry... you 
            won't be long will you, Husband? "
24,Michael Palin," There we are... there we are, Mr. Husband. Now, how 
            about you, Mr. Kirkham? "
25,Graham Chapman, Well only if there's enough. 
26,Michael Palin," Oh well, there's not much now. "
27,Graham Chapman," Oh, in that case... no... I won't bother. "
28,Michael Palin, 
29,Michael Palin, And how many glasses is that? 
30,Michael Palin," That's excellent, Husband, excellent. "
31,Michael Palin," Yes... and I could have dry sherry on the roof and 
            Amontillado in the underground tank! "
32,Michael Palin," Excellent work, Husband, excellent work. "
33,Michael Palin," Terrific. Now then, Mr. Kirkham "
34,Graham Chapman," Well, it's just that recently I've begun to worry 
            about... "
35,Michael Palin," Well, look... "
36,Graham Chapman," I sometimes ask myself- does the Bible intend...
            "
0,Michael Palin," 'Boxing Tonight' comes from the Empire Pool, 
            Wembley and features the main heavyweight bout between Jack Bodell, 
            British and Empire Heavyweight Champion. "
1,Graham Chapman," This then is the height of the English 
            Renaissance, the triumph of Classical over Gothic ... the ... "
2,Michael Palin," He's down! Sir Kenneth Clark is down in eight 
            seconds. But he's up again. He's up at six... "
3,Graham Chapman," The almost ordered facades of Palladio's 
            villas reflects the... "
4,Michael Palin," And he's down again, and I don't think he's 
            going to get up this time. "
5,John Cleese," Thank you, thank you, thank you, ladies and 
            gentlemen. And now... "
0,John Cleese, Stand and deliver!
1,Graham Chapman, Not on your life 
2,John Cleese," Let that be a warning to you all. You move at your 
            peril, for I have two pistols here. I know one of them isn't loaded 
            any more, but the other one is, so that's one of you dead for 
            sure...or just about for sure anyway. It certainly wouldn't be worth 
            your while risking it because I'm a very good shot. I practice every 
            day...well, not absolutely every day, but most days in the week. I 
            expect I must practice, oh, at least four or five times a week...or 
            more, really, but some weekends, like last weekend, there really 
            wasn't the time, so that brings the average down a bit. I should say 
            it's a solid four days' practice a week...At least...I mean...I 
            reckon I could hit that tree over there. Er...the one just behind 
            that hillock. The little hillock, not the big one on the...you see 
            the three trees over there? Well, the one furthest away on the 
            right... "
3,John Cleese," What's the... the one like that with the leaves 
            that are sort of regularly veined and the veins go right out with a 
            sort of um..."
4,Carol Cleveland, Serrated?
5,John Cleese, Serrated edges.
6,Eric Idle, A willow!
7,John Cleese, Yes.
8,Eric Idle, That's nothing like a willow.
9,John Cleese," Well it doesn't matter, anyway. I can hit it seven 
            times out of ten, that's the point."
10,Eric Idle, Never a willow.
11,John Cleese," Shut up! It's a hold-up, not a Botany lesson. Now, 
            no false moves please. I want you to hand over all the lupins you've 
            got."
12,Terry Jones, Lupins?
13,John Cleese," Yes, lupins. Come on, come on."
14,Eric Idle," What do you mean, lupins?"
15,John Cleese, Don't try to play for time.
16,Eric Idle," I'm not, but... the *flower* lupin?"
17,John Cleese," Yes, that's right."
18,Terry Jones, Well we haven't got any lupins.
19,Carol Cleveland, Honestly.
20,John Cleese," Look, my friends. I happen to know that this is the 
            Lupin Express."
21,Terry Jones, Damn!
22,Carol Cleveland," Oh, here you are."
23,John Cleese," In a bunch, in a bunch!"
24,Terry Jones, Sorry.
25,John Cleese," Come on, Concorde! "
26,John Cleese," Here we are, I'll be back. "
0,Eric Idle," Morning, Mrs. Trepidatious. "
1,Graham Chapman," Oh, I don't know what's good about it, 
            my right arm's hanging off something awful. "
2,Eric Idle," Oh, you want to have that seen to. "
3,Graham Chapman," What, by that Dr Morrison? He's killed 
            more patients than I've had severe boils. "
4,Eric Idle, What do the stars say? 
5,Graham Chapman," Well, Petula Clark says burst them 
            early, but David Frost... "
6,Eric Idle," No, the stars in the paper, you cloth-eared heap 
            of anteater's catarrh, the zodiacal signs, the horoscopic fates, the 
            astrological portents, the omens, the genethliac prognostications, 
            the mantalogical harbingers, the vaticinal utterances, the fatidical 
            premonitory uttering of the mantalogical omens - what do the 
            bleeding stars in the paper predict, forecast, prophesy, foretell, 
            prognosticate... "
7,Michael Palin, And this is where you at home can join in. 
8,Eric Idle," ... forebode, bode, augur, spell, foretoken, (the 
            audience joins in) presage, portend, foreshow, foreshadow, forerun, 
            herald, point to, betoken, indicate! "
9,Graham Chapman, I don't know. 
10,Eric Idle, What are you? 
11,Graham Chapman, I'm Nesbitt. 
12,Eric Idle, There's not a zodiacal sign called Nesbitt... 
13,Graham Chapman," All right, Derry and Toms. "
14,Eric Idle, 
15,Graham Chapman, Well what does it presage? 
16,Eric Idle," You have green, scaly skin, and a soft yellow 
            underbelly with a series of fin-like ridges running down your spine 
            and tail. Although lizard like in shape, you can grow anything up to 
            thirty feet in length with huge teeth that can bite off great rocks 
            and trees. You inhabit arid sub-tropical zones and wear spectacles.
            "
17,Graham Chapman," It's very good about the spectacles.
            "
18,Eric Idle, It's amazing. 
19,Graham Chapman," Mm ... what's yours, Irene? "
20,Eric Idle, Basil. 
21,Graham Chapman," I'm sorry, what's yours, Basil? "
22,Eric Idle," No. That's my star sign, Basil... "
23,Graham Chapman, There isn't a... 
24,Eric Idle," Yes there is ... Aquarius, Sagittarius, Derry and 
            Toms, Basil. June 21st to June 22nd. "
25,Graham Chapman," Well, what does it say? "
26,Eric Idle," You have green, scaly skin and a series of yellow 
            underbellies running down your spine and tail ... "
27,Graham Chapman, That's exactly the same! 
28,Eric Idle, Try number one ... what's Aquarius? 
29,Graham Chapman, It's a zodiacal sign. 
30,Eric Idle," I know that, what does it say in the paper Mrs. 
            Flan-and-pickle? "
31,Graham Chapman," All right... Oh! It says, 'a wonderful 
            day ahead'. You will be surrounded by family and friends. Roger 
            Moore will drop in for lunch, bringing Tony Curtis with him. In the 
            afternoon a substantial cash sum will come your way. In the evening 
            Petula Clark will visit your home accompanied by Mike Samrues 
            singers. She will sing for you in your own living room. Before you 
            go to bed, Peter Wyngarde will come and declare his undying love for 
            you. "
32,Eric Idle, Urghhl What's Scorpio? 
33,Graham Chapman," Oh, that's very good. 'You will have 
            lunch with a school friend of Duane Eddy's, who will insist on 
            whistling some of Duane's greatest instrumental hits. In the 
            afternoon you will die, you will be buried...' "
0,Terry Jones, Good morning. 
1,Eric Idle," Oh, morning, doctor. "
2,Terry Jones," How's the old arm this morning, Mrs. Ikon? "
3,Graham Chapman," Oh, it's still hanging off at the 
            shoulder. "
4,Terry Jones," Good, well lees have a look at it, shall we? "
5,Terry Jones, What's that doing here? 
6,Graham Chapman, 
7,Terry Jones, Hand over the money. 
8,Graham Chapman," Thank you, doctor. "
9,Michael Palin," Morning, Mr. Hemon ... How are we today? "
10,Terry Gilliam," Not too bad, doctor. "
11,Michael Palin," OK, take it easy ... "
12,Terry Gilliam, No. 
13,Michael Palin, Righto. 
14,Michael Palin," Ah, Mr. Rodgets, have you got your 
            unemployment benefit please? Right. Well can you write me a cheque 
            then... please? "
15,Michael Palin," Thank you very much. Soon have you down to 
            nothing. Ah, Mr. Millichope. "
0,Eric Idle," Hello. Should there be another television 
            channel, or should there not? On tonight's program the Minister for 
            Broadcasting, The Right Honorable Mr. Ian Throat MP. "
1,Terry Jones, Good evening. 
2,Eric Idle," The Chairman of the Amalgamated Money 'IV, Sir 
            Abe Sappenheim. "
3,Graham Chapman, Good evening. 
4,Eric Idle," The Shadow Spokesman for Television, Lord 
            Kinwoodie. "
5,John Cleese, Hello. 
6,Eric Idle," And a television critic, Mr. Patrick Loone. "
7,Michael Palin, Hello. 
8,Eric Idle," Gentlemen - should there be a fourth television 
            channel or not? Ian? "
9,Terry Jones, Yes. 
10,Eric Idle, Francis. 
11,John Cleese, No. 
12,Eric Idle, Sir Abe? 
13,Graham Chapman, Yes. 
14,Eric Idle, Patrick. 
15,Michael Palin, No. 
16,Eric Idle," Well there you have it. Two say will, two say 
            won't. We'll be back again next week, and next week's 'Great Debate' 
            will be about Government Interference in Broadcasting and will be 
            cancelled mysteriously. "
0,Michael Palin," Just starting on BBC 1 now, 'Victoria Regina' 
            the inspiring tale of the simple crofter's daughter who worked her 
            way up to become Queen of England and Empress of the Greatest Empire 
            television has ever seen. On BBC 2 now Episode 3 of 'George I' the 
            new 116 part serial about the famous English King who hasn't been 
            done yet. On ITV now the "
1,Michael Palin," Ah! 'Tis my lord of Buckingham. Pray welcome, 
            Your Grace. "
2,Terry Jones," Thank you, Grantley. "
3,Michael Palin," Ladies, may I introduce to you the man who 
            prophesied that a German monarch would soon embroil this country in 
            continental affairs. "
4,Carol Cleveland," Oh, how so, my lord? "
5,Terry Jones," Madam, you will recall that prior to his 
            accession our gracious sovereign George had become involved in the 
            long standing Northern War, through his claims to Bremen and Verdun. 
            These duchies would provide an outlet to the sea of the utmost value 
            to Hanover. The Treaty of Westphalia has assigned them to Sweden.
            "
6,Michael Palin, In 1648. 
7,Terry Jones, Exactly. 
8,Michael Palin," Meanwhile Frederick William of Denmark, taking 
            advantage of the absence of Charles XII, seized them; 1712. "
9,Carol Cleveland, It all falls into place. More wine? 
10,Michael Palin," Oh, thank you. "
11,Terry Jones," However, just prior to his accession, George 
            had made an alliance with Frederick William of Prussia, on the 
            grounds of party feeling. "
12,Michael Palin," While Frederick William had married George's 
            only daughter. "
13,Carol Cleveland, I remember the wedding. 
14,Terry Jones," But chiefly through concern at the concerted 
            action against Charles XII... "
15,John Cleese, Stand and deliver. 
16,John Cleese," The same. And now my lords, my ladies ... your 
            lupins, please. "
17,Terry Jones, Our what? 
18,John Cleese," Oh, come come, don't play games with me my Lord of 
            Buckingham. "
19,Terry Jones, What can you mean? 
20,John Cleese, 
21,John Cleese," In a bunch, in a bunch. "
22,Michael Palin," He seeks them here ... he seeks them there ... 
            he seeks those lupins everywhere. The murdering blackguard! He's 
            taken all our lupins. "
23,Carol Cleveland, 
24,Terry Jones, Oh you tricked him! 
25,Michael Palin, 
26,John Cleese," Don't worry, I've... I've brought you 
                something. "
27,Michael Palin, Medicine at last? 
28,John Cleese, No. 
29,Michael Palin, Food? 
30,John Cleese, No. 
31,Michael Palin," Some blankets perhaps... clothes... wood 
                for the fire... "
32,John Cleese, No. Lupins! 
33,Michael Palin, 
34,John Cleese, 
35,Michael Palin, I'm sick to bloody death of them. 
36,Terry Jones, So am I. 
37,Michael Palin," She's bloody dying and all you bring us 
                is lupins. All we've eaten mate for the last four bleeding weeks 
                is lupin soup, roast lupin, steamed lupin, braised lupin in 
                lupin sauce, lupin in the basket with sautéed lupins, lupin 
                meringue pie, lupin. sorbet... we sit on lupins, we sleep in 
                lupins, we feed the cat on lupins, we burn lupins, we even wear 
                the bloody things! "
38,John Cleese, Looks very smart. 
39,Michael Palin," Oh shut up! We're sick to death with the 
                stench of them. "
40,John Cleese, Like what? 
41,Michael Palin," Like gold and silver and clothes and 
                wood and jewels and... "
42,John Cleese," Hang on, I'll get a piece of paper. "
43,Terry Jones," This, coupled with the presence of 
                    Peter and his Prussians at Mecklenburg and Charles and his 
                    Swedes in Pomerania, made George and Stanhope eager to come 
                    to terms with France. "
44,Michael Palin," Meanwhile, a breach had now opened 
                    with... "
45,Michael Palin," Oh no, not again. "
46,Terry Jones, Come on. 
47,John Cleese," Stand and deliver again! Your money, your 
                    jewelry, your ... hang on. "
48,Terry Jones, 
49,John Cleese," Your watches, your lace, your spittoons...
                    "
50,John Cleese, Here we are. 
0,Eric Idle," Well it may be the end of that, but it's 
            certainly far from the end of- well in fact it's the beginning - 
            well not quite the beginning - well certainly nearer the beginning 
            than the end - well yes damn it, it is to all interns and purposes 
            the beginning of this year's Ideal Loon Exhibition, sponsored by the 
            'Daily Express'. "
0,Eric Idle," Yet fear, not like an aged florin, can so 
            disseminate men's eyes, that fortune, straining at a kissing touch 
            may stop her ceaseless search to sport amidst the rampant thrust of 
            time, and bring the thing undone to pass by that with which the cock 
            may chance an arm. "
1,John Cleese," Well that's all very well, sir, but this is an 
            off-license. "
2,Eric Idle," Oh. Just a bottle of sherry then, please. "
3,John Cleese, Certainly... Amontillado? 
4,Eric Idle," Yes, I think Amonfillado, finely grown ... well 
            chosen from the casque of Pluto's hills, cell'd deep within the 
            vinous soil of Spain, wrench'd thence from fiery regions of the 
            sun... "
5,John Cleese," Yes, yes sir. Just one bottle? "
6,Eric Idle," Just one bottle. Just one jot. Just one tittle. 
            That's the lot. "
7,John Cleese," There we are, sir. That'll be a pound, please.
            "
8,Eric Idle," A pound a pound and all around abound A pound 
            found found Lost lost the cost till was't embossed... "
9,John Cleese," Excuse me, sir. "
10,Eric Idle," Yes, good victualler, nature's trencherman, mine 
            honest tapster... "
11,John Cleese, I was just wondering. Are you a poet? 
12,Eric Idle," No, no, I'm a solicitor... well versed within the 
            written law of man, can m those who need... "
13,John Cleese, Oh' shut up. 
14,Eric Idle, I'm sorry. I'm afraid I've caught poetry. 
15,John Cleese," Oh really? Well, don't worry, sir - I used to 
            suffer from short stories. "
16,Eric Idle, Really? When? 
17,John Cleese," Oh, once upon a time ... there' lived in 
            Wiltshire a young Chap called Dennis Moore. Now Dennis was a 
            highwayman by profession ... "
18,John Cleese," Here we are again, Mr. Jenkins. "
19,Terry Jones," Meanwhile Frederick William bushy engaged in 
            defending against the three great powers the province of Silesia...
            "
20,Michael Palin," ... which he had seized in the War of the 
            Austrian succession against his word. "
21,Carol Cleveland," Yes, I remember. "
22,John Cleese," My lords, my ladies, on your feet, please. "
23,Carol Cleveland, What do you want? Why are you here? 
24,John Cleese," Why are any of us here? I mean, when you get down 
            to it, it's all so meaningless, isn't it, I mean what do any of us 
            want... "
25,Terry Jones," No, no, what do you want now? "
26,John Cleese," Oh I see, oh just the usual things, a little place 
            of my own, the fight girl... "
27,Michael Palin," No, no, no! What do you want from us? "
28,John Cleese," Oh sorry. Urn, your gold, your silver, your 
            jewelry. "
29,Terry Jones, You've taken it all. 
30,Carol Cleveland, This is all we've got left. 
31,John Cleese, That's nice. I'll have them. Come on. 
32,Terry Jones, You'd better take the bloody lupin too. 
33,John Cleese," Thank you very much, I've gone through that stage.
            "
34,Michael Palin, What you got for us today then. 
35,John Cleese," Well I've managed to find you four very nice 
              silver spoons Mr. Jenkins. "
36,Michael Palin, 
37,Terry Jones," Bloody silver. Won't have it in the 
              house. "
38,Michael Palin," Yes, why don't you go out and steal 
              something nice like some Venetian silver. "
39,Terry Jones, Or a Velasquez for the outside loo. 
40,John Cleese, Oh all right. 
41,John Cleese, What did you sing? 
42,John Cleese," Wait a tic ... blimey, this redistribution of 
                  wealth is trickier than I thought. "
0,Micheal Palin," Good evening and welcome to another edition of 
            'Prejudice' - the show that gives you 'a chance to have a go at 
            Wops, Krauts, Nigs, Eyeties, Gippos, Bubbles, Froggies, Chinks, 
            Yidds, Jocks, Polacks, Paddies and Dagoes. "
1,Micheal Palin," Tonight's show comes live from the tiny village 
            of Rabid in Buckinghamshire, and our first question tonight is from 
            a Mrs. Elizabeth Scrint who says she is going on a Mediterranean 
            cruise next week and can't find anything wrong with the Syrians. 
            Well, Mrs. Scrint, apart from being totally unprincipled left-wing 
            troublemakers, the Syrians are also born skivers, they're dirty, 
            smelly and untrustworthy, and, of course, they're friends of the 
            awful gippos. "
2,John Cleese," Our first contestant is a hairdresser from...
            "
3,Michael Palin, I never did like that kind of person... ! 
4,John Cleese, Halt! Halt! 
5,Terry Jones," I thought you should have won. I mean, judicially 
            you swept the board ... all right, he has posture, but where was he 
            in the summing up? "
6,Eric Idle," Oh shut up Melford, there's always next year. "
0,Eric Idle," There now follows a Party Political Broadcast 
            on behalf of the Conservative and Unionist Party. "
1,John Cleese," Good evening. Figures talk. We have already 
            fulfilled over three of our election pledges before the end of our 
            second year of good Conservative rule. And, what is more "
2,Eric Idle," No, no, no, no... look, luv, it's and... "
3,John Cleese, 
4,Eric Idle," Well, don't think of them. Just count four 
            in your head. "
5,John Cleese," And ... one and fur-ther two and three and ... 
            no, I can't really... "
6,Eric Idle," Yes, well come on and do it with me, come 
            on. And ... "
7,Eric Idle," And point 'unemployment' with your finger.
            "
8,John Cleese, I see. I can do it when you're here. 
9,Eric Idle," I won't be far away. All right, Neville 
            love, we're going from 'unemployment' through 'pensions' into 'good 
            government is strong government' and the walk down, all fight? And 
            ... cue, love. "
10,John Cleese," And fur-ther-more we hope that we can stop the 
            n's-ing un-em-ploy-ment at a stroke or e-yen quick-er. "
11,Eric Idle," That's where you'll get the bunting and the 
            ticker tape, Chris. Right, big smiles, everybody, remember you're 
            cabinet ministers. And relax. "
0,Eric Idle," 'Book at Bedtime' Tonight Jeremy Toogood reads 
            'Redgauntlet' by Sir Walter Scott. "
1,Michael Palin, Hello. 
2,John Cleese," The sunset was dying over the hills of 
            Solway Firth. The lone piper on the battlements of Edinburgh Casde 
            was silhouetted against the crim ... crim ... crimisy .., crimson! 
            against the crimson strays ... stree .., "
3,Eric Idle, Streaked! 
4,John Cleese, Streaked? 
5,Eric Idle," Crimson-streaked sky ... in the shadows 
            of... crrignu... "
6,Graham Chapman," Cairngorml In the shadows of Cairngorm! Third 
            Reader In the shadows of Cairngorm, the l... layered... "
7,Graham Chapman," Laird! The Laird of Monteu ... 
            Montreaux... "
8,Graham Chapman, Gal-lopped... 
9,Michael Palin, Galloped! 
0,Michael Palin, 
1,Michael Palin, 
2,Michael Palin, The money's good! 
3,Eric Idle, And the water skiing! 
4,John Cleese," All right, sergeant major. At ease. Now, how many 
            chaps have you got left,? "
5,John Cleese, Six? 
6,John Cleese," Jolly good show, sergeant major. "
7,John Cleese, For your four lads. 
8,John Cleese, 
9,John Cleese, 
10,John Cleese," You don't think it might be a good idea... er... 
            to stop the training program for a little bit? "
11,John Cleese, Yes ... I know... but... er ... 
12,John Cleese," You see what is worrying me, sergeant major, 
            is... MacPherson I'll make it a gud'un, sir! "
13,John Cleese, Er... MacPherson... 
14,John Cleese," Sergeant major, what's this man's name? "
15,John Cleese," No, no, no, no. "
16,John Cleese, What's that? 
17,John Cleese," Well, can't we get him out of it? "
18,John Cleese," Well, there must be someone else who can advise 
            us? "
19,Michael Palin, 
20,Carol Cleveland, 
21,Michael Palin, Thank you. 
0,John Cleese," Right, sergeant major - there's no time to lose.
            "
1,John Cleese, No time to lose. 
2,John Cleese, No time... no time to lose. 
3,John Cleese," Yes, that's right, yes. "
4,John Cleese, Right. 
5,John Cleese," Well, it's in perfectly common parlance. "
6,John Cleese, Oh never mind... right... no time to lose. 
7,John Cleese, What? 
8,John Cleese," Look, I don't think you've quite got the hang of 
            this phrase, sergeant major. "
9,Eric Idle," Morning, no time to lose ... "
10,Michael Palin," Well, I was thinking of using it... er... like..., 
            well... good morning dear, what is in no time to lose? "
11,Eric Idle," Er yes... well... you've not quite got the 
            hang of that, have you. "
12,Eric Idle, 
13,Michael Palin," Yes, that's right. "
14,Eric Idle, Yes... good... 
15,Michael Palin," You see my wife and I have never had a great deal to 
            say to each other ... "
16,Eric Idle," Yes, well, what we normally suggest for a 
            beginner such as yourself, is that you put your alarm clock back ten 
            minutes in the morning, so you can wake up, look at the clock and 
            use the phrase immediately. "
17,Michael Palin, Yes. 
18,Eric Idle," All right - I'll be the alarm clock. When I go 
            off, look at me and use the phrase, OK? "
19,Michael Palin, No! Time to lose! 
20,Eric Idle, No... No time to lose. 
21,Michael Palin, No time to lose? 
22,Eric Idle, No time to lose. 
23,Michael Palin, No time to lose. 
24,Eric Idle," No - to lose... like Toulouse in France. No 
            time Toulouse. "
25,Michael Palin, No time too lose... 
26,Eric Idle, No time Toulouse. 
27,Michael Palin, No time Toulouse... 
28,Eric Idle, Not - no time to loser 
29,Michael Palin, No - no time to lose! 
30,John Cleese," Anyway, no time to lose, sergeant major. "
31,John Cleese," Right, here are the plans sergeant major, good 
            luck. "
32,John Cleese," And good luck to you, MacDonald. "
33,John Cleese," Very good, sergeant major. "
34,Eric Idle," Yes, excellent... "
35,John Cleese," Well, that's the mission - now here's the method. 
            RSM Urdoch will lull the enemy into a false sense of security by 
            giving them large quantifies of money, a good home, and a steady 
            job. Then, when they're upstairs with the wife, Sapper MacDonald 
            will hurl himself at the secret documents, destroying them and 
            himself. Well, that's the plan, the time is now 19.42 hours. I want 
            you to get to bed, have a' good night's rest and be up on parade 
            early in the morning. Thank you for listening and thank you for a 
            lovely supper. "
0,John Cleese," Penguins, yes, penguins. What relevance do 
            penguins have to the furtherance of medical science? Well, strangely 
            enough quite a lot, a major breakthrough, maybe. It was from such an 
            unlikely beginning as an unwanted fungus accidentally growing on a 
            sterile plate that Sir Alexander Fleming gave the world penicillin. 
            James Watt watched an ordinary household kettle boiling and 
            conceived the potentiality of steam power. Would Albert Einstein 
            ever have hit upon the theory of relativity if he hadn't been 
            clever? All these tremendous leaps forward have been taken in the 
            dark. Would Rutherford ever have split the atom if he hadn't tried? 
            Could Marconi have invented the radio if he hadn't by pure chance 
            spent years working at the problem? Are these amazing breakthroughs 
            ever achieved except by years and years of unremitting study? Of 
            course not. What I said earlier about accidental discoveries must 
            have been wrong. Nevertheless scientists believe that these 
            penguins, these comic flightless web-footed little bastards may 
            finally unwittingly help man to fathom the uncharted depths of the 
            human mind. Professor Rosewall of the Laver Institute. "
1,Graham Chapman, 
2,Graham Chapman," The first thing that Dr Kramer came up with was 
            that the penguin has a much smaller brain than the man. This 
            postulate formed the fundamental basis of all his thinking and 
            remained with him until his death. "
3,Graham Chapman," Now we've taken this theory one stage further. 
            If we increase the size of the penguin until it is the same height 
            as the man and then compare the relative brain size, we now find 
            that the penguin's brain is still smaller. But, and this is the 
            point, it is larger than it was. "
4,Michael Palin," For a penguin to have the same size of brain as a 
            man the penguin would have to be over sixty-six feet high. "
5,Graham Chapman," This theory has become known as the waste of 
            time theory and was abandoned in 1956. "
6,Eric Idle," These IQ. tests were thought to contain an unfair 
            cultural bias against the penguin. For example, it didn't take into 
            account the penguins' extremely poor educational system. To devise a 
            fairer system of test, a team of our researchers spent eighteen 
            months in Antarctica living like penguins, and subsequently dying 
            like penguins - only quicker - proving that the penguin is a clever 
            little sod in his own environment. "
7,Graham Chapman," Therefore we devised tests to be given to the 
            penguins in the fourth set ... I do beg your pardon, in their own 
            environment. "
8,Michael Palin, Net! 
9,Graham Chapman, Shh! 
10,Terry Jones," What is the next number in this sequence - 2, 
            4, 6. . . "
11,Terry Jones, Did he say eight? ... 
12,Graham Chapman," The environmental barrier had been removed but 
            we'd hit another: the language barrier. The penguins could not speak 
            English and were therefore unable to give the answers. This problem 
            was removed in the next series of experiments by asking the same 
            questions to the penguins and to a random group of 
            non-English-speaking humans in the same conditions. "
13,Terry Jones," What is the next number? 2, 4, 6... "
14,Eric Idle, . . . Hello? 
15,Graham Chapman," The results of these tests were most 
            illuminating. The penguins' scores were consistently equal to those 
            of the non-English-speaking group. "
16,Eric Idle," These enquiries led to certain changes at the BBC 
            ... "
17,Eric Idle, While attendances at zoos boomed. 
18,Michael Palin," Soon these feathery little hustlers were 
            infiltrating important positions everywhere. "
0,Eric Idle, Svientitzi hobonwy kratow sveguminurdy. 
1,John Cleese," We must study them in conditions of absolute 
            secrecy. "
2,Eric Idle, 
3,John Cleese, 
4,John Cleese, He hasn't gone off. 
5,Eric Idle, 
6,John Cleese, Yes my General! 
0,Eric Idle," And welcome to 'Spot the Loony', where once 
            again we invite you to come with us all over the world to meet all 
            kinds of people in all kinds of places, and ask you to . .. Spot the 
            Loony! "
1,Eric Idle," Our panel this evening... Gurt Svensson, the 
            Swedish mammal abuser and part-time radiator. "
2,Terry Jones, Good evening. 
3,Eric Idle," Dame Elsie Occluded, historian, wit, bon 
            viveur, and rear half of the Johnson brothers... "
4,Michael Palin, Good evening. 
5,Eric Idle," And Miles Yellowbird, up high in banana tree, 
            the golfer and inventor of Catholicism. "
6,Terry Gilliam, Good evening. 
7,Eric Idle," And we'll be inviting them to... Spot the 
            Loony. "
8,Michael Palin," The legendary south face of Ben Medhui, dark 
            ... forbidding... "
9,Eric Idle," Yes, well done, Mrs. Nesbitt of York, spotted 
            the loony in 1.8 seconds. "
10,Eric Idle," Yes, you're fight. The answer was, of course, 
            number two! "
11,Eric Idle," Yes, well done, Mrs. L of Leicester, Mrs. B of 
            Buxton and Mrs. G of Gotwick, the loony was of course the writer, Sir 
            Walter Scott. "
12,Graham Chapman, 
13,Terry Jones, You bastard! 
0,John Cleese," Was Sir Walter Scott a loony, or was he 
            the greatest flowering of the early nineteenth-century romantic 
            tradition? The most underestimated novelist of the nineteenth 
            century... "
1,Michael Palin, Excuse me ... 
2,John Cleese, ... yes. 
3,Michael Palin, Thank you. 
4,John Cleese, Excuse me. 
5,Michael Palin," Sh! That's forty thousand acres of virgin 
            forest. By I980 this will have risen to two hundred thousand acres 
            of soft woods. In commercial terms, a coniferous cornucopia... an 
            evergreen E1 Dorado... "
6,John Cleese, It's mine! 
7,Michael Palin," (tofirst producer) Go away ... in human 
            terms? Who are the casualties? "
8,John Cleese," For this was Sir Walter Scott's country. 
            Many of his finest romances, such as 'Guy Mannering' and 
            'Redgauntlet'... "
9,Michael Palin, Give that back! 
10,John Cleese, No. 
11,Michael Palin, 
12,John Cleese, ... also a writer of humour and... 
13,Michael Palin," Britain's timber resources are being used 
            up at a rate of... "
14,John Cleese," One man who knew Scott was Angus Tinker.
            "
