,name,text
1532,PARVUS," Get a move on, there! "
1533,MR. CHEEKY, Or what? 
1534,PARVUS, Or you'll be in trouble. 
1535,MR. CHEEKY," Oh, dear. You mean I might have to give up being 
        crucified in the afternoons? "
1536,PARVUS, Shut up! 
1537,MR. CHEEKY," That would be a blow. Wouldn't it? I wouldn't have 
        nothing to do. Ohh, thank you. "
1538,CENTURION, Where have they gone?! 
1539,JAILER, We've-- we've got lumps of it 'round the back. 
1540,CENTURION, What? 
1541,JAILER'S ASSISTANT," Oh, don't worry about him, sir. He's ma-- 
        he's m-- he's ma-- he-- he-- he's m-- m-- m-- he's m-- he's m-- "
1542,CENTURION, Have they gone?! 
1543,JAILER'S ASSISTANT," Oh, ye-- nnnnn-- Ay, n-- na-- "
1544,JAILER, Heh heh heh heh heh heh heh. 
1545,JAILER'S ASSISTANT, Na-- na-- 
1546,JAILER, Heh. Heh. Heh heh... 
1547,JAILER'S ASSISTANT, Na-- na-- na-- na-- n-- 
1548,CENTURION," Oh, come on! "
1549,JAILER'S ASSISTANT," N-- nnnyes, sir. "
1550,JAILER, ...Heh. Huh. 
1551,JAILER'S ASSISTANT," Anyway, get on with the story. "
1552,JAILER," Well, I knew she never really liked him, so I kiss--
        "
1553,REG," Right. That's the motion to get on with it, passed with, 
        uh, one abstention. I now propose that we go without further ado. May I 
        have a seconder for... "
1554,FRANCIS, Let's just go. 
1555,REG," Yeah, all right. "
1556,MAN," Oh, no. "
1557,BEGGAR, Oof. Bloody Romans! 
1558,CENTURION, Watch it! There's still a few crosses left. 
1559,PARVUS," Up you go, Big Nose! "
1560,MR. BIG NOSE," I'll get you for this, you bastard. "
1561,PARVUS," Oh, yeah? "
1562,MR. BIG NOSE," Oh, yeah. Don't worry. I never forget a face.
        "
1563,PARVUS, No? 
1564,MR. BIG NOSE," I warned you. I'm going to punch you so hard, 
        you Roman git! "
1565,PARVUS," Shut up, you Jewish turd! "
1566,MR. BIG NOSE," Who are you calling Jewish?! I'm not Jewish! I'm 
        a Samaritan! "
1567,GREGORY," A Samaritan? This is supposed to be a Jewish section.
        "
1568,PARVUS," It doesn't matter! You're all going to die in a day or 
        two. "
1569,GREGORY," It may not matter to you, Roman, but it certainly 
        matters to us. Doesn't it, darling? "
1570,MRS. GREGORY," Oh, rather. "
1571,GREGORY," Under the terms of the Roman occupancy, we're 
        entitled to be crucified in a purely Jewish area. "
1572,PHARISEE, Pharisees separate from Sadducees. 
1573,WELSH MAN, And Swedish separate from Welsh. 
1574,VICTIMS, Yeah... 
1575,PARVUS," All right! All right! All right! We'll soon settle 
        this! Hands up, all those who don't want to be crucified here. "
1576,VICTIMS, Ooh. Oh. Uh. Uh... 
1577,PARVUS, Right. Next! 
1578,SAINTLY PASSER-BY," Ah, look. It's not my cross. "
1579,PARVUS, What?! 
1580,SAINTLY PASSER-BY," Um, it's not my cross. I was, ah, holding 
        it for someone. Um-- "
1581,PARVUS, Just lie down. I haven't got all day. 
1582,SAINTLY PASSER-BY," No, of course. Um, look. I hate to make a 
        fuss-- "
1583,PARVUS, Look. 
1584,SAINTLY PASSER-BY, Uhh-- 
1585,PARVUS," We've had a busy day. There's a hundred and forty of 
        you lot to get up. "
1586,GREGORY, Is he Jewish? 
1587,PARVUS, Will you be quiet?! 
1588,GREGORY, We don't want any more Samaritans around here. 
1589,PARVUS, Belt up! 
1590,SAINTLY PASSER-BY," Uh, will you let me down if he comes back?
        "
1591,PARVUS," Yeah. Yeah, we'll let you down. Next! "
1592,BRIAN," You don't have to do this. You don't have to take 
        orders. "
1593,PARVUS, I like orders. 
1594,MR. CHEEKY," See? Not so bad, once you're up. You being 
        rescued, then? Are you? "
1595,BRIAN," It's a bit late for that now, isn't it? "
1596,MR. CHEEKY," Oh, now, now. We've got a couple of days up here. 
        Plenty of time. Lots of people get rescued. "
1597,BRIAN, Ohh? 
1598,MR. CHEEKY," Oh, yeah. My brother usually rescues me, if he can 
        keep off the tail for more than twenty minutes. Huh. "
1599,BRIAN, Ahhh? 
1600,MR. CHEEKY," Randy little bugger. Up and down like the Assyrian 
        Empire. Heh heh heh heh. "
1601,BRIAN, Reg! 
1602,REG," Hello, sibling Brian. "
1603,BRIAN," Thank God you've come, Reg. "
1604,REG," Ahh, yes. Well, I think I should point out first, Brian, 
        in all fairness, that we are not in fact the rescue committee. However, 
        I have been asked to read the following prepared statement on behalf of 
        the Movement. Uh, 'We, the People's Front of Judea, brackets, officials, 
        end brackets, do hereby convey our sincere fraternal and sisterly 
        greetings to you, Brian, on this, the occasion of your martyrdom.' "
1605,BRIAN, What? 
1606,REG," 'Your death will stand as a landmark in the continuing 
        struggle to liberate the parent land from the hands of the Roman 
        Imperialist aggressors, excluding those concerned with drainage, 
        medicine, roads, housing, education, viniculture, and any other Romans 
        contributing to the welfare of Jews of both sexes and hermaphrodites. 
        Signed on behalf of the P.F.J., etcetera.' And I'd just like to add, on 
        a personal note, my own admiration for what you are doing for us, Brian, 
        at what must be, after all, for you, a very difficult time. "
1607,BRIAN," Reg! Well, what are you going to do? "
1608,REG," Good-bye, Brian, and thanks. "
1609,FRANCIS," Well done, Brian. Keep it up, lad. "
1610,LORETTA," Terrific work, Brian. "
1611,P.F.J., 
1612,REG, Yeah. Right. And... 
1613,P.F.J., 
1614,LORETTA, And so say all of-- 
1615,BRIAN, You bastards! You bastards! 
1616,CENTURION, Where is Brian of Nazareth?! 
1617,BRIAN, You sanctimonious bastards! 
1618,CENTURION, I have an order for his release! 
1619,BRIAN, You stupid bastards! 
1620,MR. CHEEKY," Uh, I'm Brian of Nazareth. "
1621,BRIAN, What?! 
1622,MR. CHEEKY," Yeah, I-- I-- I'm Brian of Nazareth. "
1623,CENTURION, Take him down! 
1624,BRIAN, I'm Brian of Nazareth! 
1625,VICTIM #1," Eh, I'm Brian! "
1626,MR. BIG NOSE, I'm Brian! 
1627,VICTIM #2," Look, I'm Brian! "
1628,BRIAN, I'm Brian! 
1629,VICTIMS, I'm Brian! 
1630,GREGORY," I'm Brian, and so's my wife! "
1631,VICTIMS, I'm Brian! I'm Brian!... 
1632,BRIAN, I'm Brian of Nazareth! 
1633,CENTURION, All right. Take him away and release him. 
1634,MR. CHEEKY," No, I'm only joking. I'm not really Brian. No, I'm 
        not Brian. I was only-- It was a joke. I'm only pulling your leg! It's a 
        joke! I'm not him! I'm just having you on! Put me back! Bloody Romans! 
        Can't take a joke! "
1635,WORKER, Huuuh! The Judean People's Front! 
1636,PARVUS, The Judean People's Front! 
1637,OTTO, Forward all! 
1638,WORKERS," Look out! The Judean People's Front! The Judean 
        People's Front!... "
1639,OTTO," Ve are the Judean People's Front. Crack suicide squad. 
        Suicide squad! Attack! "
1640,J.P.F., Uh! Ugh. Aggh... 
1641,OTTO," That showed 'em, huh? Oooh. "
1642,BRIAN, You silly sods. 
1643,JUDITH, Brian! Brian! Brian! Brian! 
1644,BRIAN, Judith! 
1645,JUDITH," Terrific! Great! Reg has explained it all to me, and I 
        think it's great what you are doing. "
1646,MANDY," So, there you are! I might have known it would end up 
        like this. To think of all the love and affection I've wasted on you. 
        Well, if that's how you treat your poor old mother in the autumn years 
        of her life, all I can say is, 'Go ahead. Be crucified. See if I care.' 
        I might have known it would... "
1647,BRIAN, Mum! 
1648,MANDY," ...end up like this. Sex, sex. That's... "
1649,BRIAN, Mum! 
1650,MANDY," ...all young people are interested in nowadays. I don't 
        know what the world's coming to. "
1651,MR. FRISBEE," Cheer up, Brian. You know what they say. Some 
        things in life are bad. They can really make you mad. Other things just 
        make you swear and curse. When you're chewing on life's gristle, Don't 
        grumble. Give a whistle. And this'll help things turn out for the best. 
        And... "
1652,SEVERAL, 
1653,MR. FRISBEE, Come on! 
1654,SEVERAL," Always look on the right 
        side of life, "
1655,MR. FRISBEE," For life is quite absurd And death's the final 
        word. You must always face the curtain with a bow. Forget about your 
        sin. Give the audience a grin. 
        "
1656,EVERYONE," Enjoy it. It's your last 
        chance, anyhow. So,... "
1657,MR. FRISBEE," Life's a piece of shit, When you look at it. 
        Life's a laugh and death's a joke. It's true. You'll see it's all a 
        show. Keep 'em laughing as you go. Just remember that the last laugh is 
        on you. And... "
1658,EVERYONE, Always look on the bright side of life. 
1659,MR. FRISBEE," Come on, Brian. Cheer up. "
1660,EVERYONE, Always look on the bright side of life! 
1661,MR. FRISBEE," Worse things happen at sea, you know. "
1662,EVERYONE, Always look on the bright side of life! 
1663,MR. FRISBEE," I mean, what you got to lose? You know, you come from nothing. "
1664,EVERYONE, 
1665,MR. FRISBEE, You're going back to nothing. What have you lost? Nothing! 
1666,EVERYONE, Always look on the bright side of life! 
1667,MR. FRISBEE, Nothing will come from nothing. You know what they say? 
1668,EVERYONE, Always look on the bright side of life! 
1669,MR. FRISBEE," Cheer up, you old bugger. Come on. Give us a grin. There you are. See? "
1670,EVERYONE, 
1671,MR. FRISBEE," It's the end of the film. Incidentally, this record's available in the foyer. "
1672,EVERYONE, Always look on the bright side of life! 
1673,MR. FRISBEE," Some of us have got to live as well, you know. "
1674,EVERYONE, 
1675,MR. FRISBEE, Who do you think pays for all this rubbish? 
1676,EVERYONE, Always look on the bright side of life! 
1677,MR. FRISBEE," They'll never make their money back, you know. I told him. "
1678,EVERYONE, 
1679,MR. FRISBEE," I said to him, 'Bernie.' I said, 'They'll never make their money back.' "
1680,EVERYONE, Always look on the bright side of life! 
1681,MR. FRISBEE, That should give you enough. 
