,name,text
32,John Cleese, Great! We'll shoot it. 
33,Michael Palin, Are you sure that's right? 
34,John Cleese," Oh, it's great. "
35,Eric Idle, Jim. 
36,John Cleese," Jim! Jim! Oh, me! "
37,Eric Idle," Jim, I feel we may be running into some problems 
            here in the area of height. "
38,John Cleese, Great! Where are they? 
39,Eric Idle, Where are who? 
40,John Cleese, I don't know. I was getting confused. 
41,Eric Idle," Jim, I feel here, that Scott may be too tall in 
            the area of height with reference to Vanilla who is too near the 
            ground in the area of being too short at this time. "
42,John Cleese," Great ... Oh, I know. I'm going to dig a pit for 
            Scott and put a box in Vanilla's trench. "
43,Michael Palin," Say, why don't I take the boxes off and Vanilla get 
            up out of the trench. "
44,John Cleese," It wouldn't work... It's even better! Great. 
            Rewrite! "
45,Carol Cleveland, What was that? 
46,John Cleese," Oh, it's easy. I've worked it out. Scott takes 
            his boxes off and you don't stand in the trench. "
47,Carol Cleveland, I say my lines out of the trench? 
48,John Cleese, Even better. Great. 
49,Carol Cleveland," But I've never acted out of a trench. I might fall 
            over. It's dangerous. "
50,John Cleese," Oh well, could you just try it? "
51,Carol Cleveland," Look, you crumb bum, I'm a star. Star, star, star. 
            I don't get a million dollars to act out of a trench. I played Miss 
            St John the Baptist in a trench, "
52,John Cleese," Great. Great everyone. Lunch now. Lunch. It's 
            all in the can. Good morning's work. "
53,Eric Idle, But you haven't done a shot. 
54,John Cleese, Just keeping morale up. 
55,Eric Idle," Now this afternoon we're going to shoot the scene 
            where Scott gets off the boat on to the ice floe and he sees the 
            lion and he fights it and kills it and the blood goes pssssssssshhh 
            in slow motion. "
56,Graham Chapman, But there aren't any lions in the Antarctic. 
57,Eric Idle, What? 
58,Graham Chapman, There aren't any lions in the Antarctic. 
59,Eric Idle," You're right. There are no lions in the 
            Antarctic. That's ridiculous; whoever heard of a lion in the 
            Antarctic. Right. Lose the lion. "
60,John Cleese, Got to keep the lion. It's great! 
61,Eric Idle, Lose the lion. 
62,John Cleese," Great. We're losing the lion. Rewrite. Lose the 
            lion everyone. That's fantastic, "
63,Michael Palin, What's this about our losing the lion? 
64,Eric Idle," Well, Kirk, we thought perhaps we might lose the 
            fight with the lion a little bit, Kirk, angel. "
65,Michael Palin, 
66,Eric Idle," Well, Kirkie, doll, there are no lions in the 
            Antarctic, baby. "
67,Michael Palin, 
68,Eric Idle, It'd be silly. 
69,Michael Palin," Listen, I gotta fight the lion. That's what that 
            guy Scott's all about. I know. I've studied him already. "
70,Eric Idle, But why couldn't you fight a penguin? 
71,John Cleese, Great! 
72,Michael Palin, Fight a rotten penguin? 
73,Eric Idle," It needn't be a little penguin. It can be the 
            biggest penguin you've ever seen. An electric penguin, twenty feet 
            high, with long green tentacles that sting people, and you can stab 
            it in the wings and the blood can go spurting psssssshhhh in slow 
            motion. "
74,Michael Palin, The lion is in the contract. 
75,Eric Idle, He fights the lion. 
76,John Cleese," Even better. Great. Have a drink. Lose the 
            penguin. Stand by to shoot. "
77,Eric Idle, Where do they have lions? 
78,Graham Chapman, Africa. 
79,Eric Idle," That's it. Scott's in Africa. As many lions as we 
            need. "
80,John Cleese, Great! 
81,Eric Idle," He's looking for a pole no one else knows about. 
            That ties in with the sand. Right. Paint the sand yellow again. 
            Okay, let's get this show on the road. 'Scott of the Sahara.'"
0,Michael Palin," Booming out of the pages of history comes a 
            story of three men and one woman whose courage shocked a generation.
            "
1,Michael Palin, From the same team that brought you ... 
2,Michael Palin," See Ensign Oates' frank adult death struggle 
            with the spine-chilling giant electric penguin... "
3,Michael Palin," ... See Miss Evans pursued by the man-eating 
            roll-top writing desk. "
4,John Cleese, And now for something completely different.
0,John Cleese, 
1,Michael Palin, A what?
2,John Cleese," A license for my pet fish, Eric."
3,Michael Palin, How did you know my name was Eric?
4,John Cleese," No, no, no! My fish's name is Eric. Eric fish. 
            He's an halibut."
5,Michael Palin, What?
6,John Cleese, He is an halibut.
7,Michael Palin, You've got a pet halibut?
8,John Cleese," Yes, I chose him out of thousands. I didn't like 
            the others, they were all too flat."
9,Michael Palin, You must be a loony.
10,John Cleese," I am not a loony. Why should I be tarred with the 
            epithet 'loony' merely because I have a pet halibut? I've heard tell 
            that Sir Gerald Nabarro has a pet prawn called Simon - you wouldn't 
            call him a loony! Furthermore Dawn Pathorpe, the lady showjumper, 
            had a clam called Stafford, after the late chancellor. Alan Bullock 
            has two pikes, both called Chris, and Marcel Proust had an 'addock! 
            So if you're calling the author of 'A la recherche de temps perdu' a 
            loony, I shall have to ask you to step outside!"
11,Michael Palin," All right, all right, all right. A license?"
12,John Cleese, Yes!
13,Michael Palin, For a fish.
14,John Cleese, Yes!
15,Michael Palin, You *are* a loony.
16,John Cleese," Look, it's a bleeding pet, isn't it? I've got a 
            license for me pet dog Eric, I've got a license for me pet cat Eric."
17,Michael Palin, You don't need a license for your cat.
18,John Cleese," I bleedin' well do and I've got one! Can't be 
            caught out there!"
19,Michael Palin, There is no such thing as a bloody Cat license.
20,John Cleese, Yes there is.
21,Michael Palin, No there isn't.
22,John Cleese, Is!
23,Michael Palin, Isn't!
24,John Cleese, Is!
25,Michael Palin, Isn't!
26,John Cleese, Is!
27,Michael Palin, Isn't!
28,John Cleese, Is!
29,Michael Palin, Isn't!
30,John Cleese, Is!
31,Michael Palin, Isn't!
32,John Cleese, Is!
33,Michael Palin, Isn't!
34,John Cleese, What's that then?
35,Michael Palin," This is a dog license with the word 'dog' crossed 
            out and 'cat' written in in crayon."
36,John Cleese, Man didn't have the right form.
37,Michael Palin, What man?
38,John Cleese, The man from the cat detector van.
39,Michael Palin," The loony detector van, you mean."
40,John Cleese," Look, it's people like you what cause unrest."
41,Michael Palin, What cat detector van?
42,John Cleese," The cat detector van from the Ministry of 
            Housinge."
43,Michael Palin, Housinge?
44,John Cleese," It was spelt like that on the van. I'm very 
            observant. I never seen so many bleedin' aerials. The man said their 
            equipment could pinpoint a purr at four hundred yards, and Eric 
            being such a happy cat was a piece of cake."
45,Michael Palin, How much did you pay for this?
46,John Cleese, Sixty quid and eight for the fruit-bat.
47,Michael Palin, What fruit-bat?
48,John Cleese, Eric the fruit-bat.
49,Michael Palin, Are all your pets called Eric?
50,John Cleese," There's nothing so odd about that. Kemel Attaturk 
            had an entire menagerie called Abdul."
51,Michael Palin, No he didn't.
52,John Cleese, Did!
53,Michael Palin, Didn't!
54,John Cleese," Did, did, did, did, did and did!"
55,Michael Palin, Oh all right.
56,John Cleese," Spoken like a gentleman, sir. Now, are you going 
            to give me a fish license?"
57,Michael Palin," I promise you that there is no such thing. You 
            don't need one."
58,John Cleese," Then I would like a statement to that effect 
            signed by the Lord Mayor. "
59,Michael Palin, You're in luck. 
60,John Cleese, In that case give me a bee license.
61,Michael Palin, A license for your pet bee.
62,John Cleese, Correct.
63,Michael Palin, Called Eric? Eric the bee?
64,John Cleese, No.
65,Michael Palin, No?
66,John Cleese," No, Eric the half bee. He had an accident."
67,Michael Palin, You're off your chump.
68,John Cleese," Look, if you intend by that utilization of an 
            obscure colloquialism to imply that my sanity is not up to scratch, 
            or even to deny the semi-existence of my little chum Eric the half 
            bee, I shall have to ask you to listen to this. Take it away, Eric 
            the orchestra-leader."
69,Eric Idle, A one... two-- A one... two... three... four...
70,John Cleese," Half a bee, philosophically,"
71,John Cleese," Is this wretched demi-bee,"
72,John Cleese," I love this hive, employee-ee,"
73,John Cleese, The end.
74,Michael Palin, Cyril Connelly?
75,John Cleese, No; semi-carnally!
76,Michael Palin, Oh.
0,John Cleese," And now, there is the Mayor. Surely the third 
            tallest mayor in Derby's history. And there are the Aldermen 
            magnificently resplendent in their Aldermanic hose and just look at 
            the power in those thighs. The New Zealanders are going to find it 
            pretty tough going in the set pieces in the second half... So Dawn 
            Palethorpe with one clear round on Sir Gerald... and now the Mayor 
            has reached the Great Customer Mr. Eric Praline. "
1,Michael Palin," (MICHAEL) Cliff, this must have been a very 
            disappointing result for the All Blacks. "
2,Graham Chapman, 
3,Michael Palin, And what about China? 
4,Graham Chapman," Well, whether Mao Tse Tung is alive or not, Lin 
            Piao has a stranglehold on central committee which Lin Shao Chi 
            can't break, so it remains to be seen whether Chou En Lai can really 
            get his finger out and get going in the second half. "
5,Michael Palin," Well, thank you Cliff. Tonight's other 
            outstanding match was the semi-final between the Bournemouth 
            Gynecologists and the Watford Long John Silver Impersonators. We 
            bring you edited highlights of the match. "
6,Michael Palin," Well, that's about it for tonight ladies and 
            gentlemen, but remember if you've enjoyed watching the show just 
            half as much as we've enjoyed doing it, then we've enjoyed it twice 
            as much as you. Ha, ha, ha. "
0,John Cleese, Come in. 
1,Eric Idle," S. Frog, sir. "
2,John Cleese," Shut up, I want to have a word with you, Frog. "
3,Eric Idle," S. Frog, sir. "
4,John Cleese," Shut up. It's about your advertising campaign for 
            Conquistador Coffee. Now, I've had the managing director of 
            Conquistador to see me this morning and he's very unhappy with your 
            campaign. Very unhappy. In fact, he's shot himself. "
5,Eric Idle," Badly, sir? "
6,John Cleese," No, extremely well. "
7,Eric Idle," S. Frog, sir. "
8,John Cleese, Shut up. Why did you do it? 
9,Eric Idle, It was a joke. 
10,John Cleese, A joke? 
11,Eric Idle," No, no not a joke, a sales campaign. "
12,John Cleese," I see, Frog. "
13,Eric Idle," S. Frog, sir. "
14,John Cleese," Shut up. Now, let's have a look at the sales chart.
            "
15,Eric Idle," It was a soft-sell, sir "
16,John Cleese," Why, Frog? "
17,Eric Idle," S. Frog, sir. "
18,John Cleese, Shut up! Well? 
19,Eric Idle," Well, people know the name, sir. "
20,John Cleese," They certainly do know the name - they burnt the 
            factory down. The owner is hiding in the bathroom "
21,Eric Idle," You're not going to fire me, sir? "
22,John Cleese," Fire you? Three men dead, the factory burnt down, 
            the account lost and our firm completely bankrupt, what... what... 
            what ... can you possibly say? What excuse can you possibly make?
            "
23,Eric Idle," Sorry, father. "
24,John Cleese," Oh, yes. Oh, incidentally your film's won a prize.
            "
0,John Cleese," Sorry about that. And now for something 
            completely diff... "
0,John Cleese," Hello, come in. "
1,Terry Jones," Well, I... "
2,John Cleese," All right then, the briefcase and the umbrella. A 
            river down, must be my final offer. "
3,Terry Jones," Well, I don't want to sell them. I've come for a job.
            "
4,John Cleese," Oh, take a seat, take a seat. "
5,Terry Jones, Thank you. 
6,John Cleese," I see you chose the canvas chair with the aluminum 
            frame. I'll throw that in and a river, for the briefcase and the 
            umbrella ... no, make it fair, the briefcase and the umbrella and 
            the two pens in your breast pocket and the chair's yours and a river 
            and a pair of ex-German U-boat commando's binoculars. "
7,Terry Jones," Really, they are not for sale. "
8,John Cleese," Not for sale, what does that mean? "
9,Terry Jones," I came about the advertisement for the job of 
            assistant editor. "
10,John Cleese," Oh yeah, right. Ah, OK, ah. How much experience in 
            journalism? "
11,Terry Jones, Five years. 
12,John Cleese," Right, typing speed? "
13,Terry Jones, Fifty. 
14,John Cleese, 0 Levels? 
15,Terry Jones, Eight. 
16,John Cleese, A Levels? 
17,Terry Jones, Two. 
18,John Cleese," Right... Well, I'll give you the job, and the 
            chair, and an all-wool ex-army sleeping bag ... for the briefcase, 
            umbrella, the pens in your breast pocket and your string vest. "
19,Terry Jones, When do I start? 
20,John Cleese, Monday. 
21,Terry Jones, That's marvellous. 
22,John Cleese, If you throw in the shoes as well. 
23,John Cleese," Two ex-army greatcoats and the alarm clock and a 
            table lamp, for two coffees and biscuits. "
24,John Cleese," Two greatcoats, one table lamp and a desert boat.
            "
25,John Cleese, Done. 
0,Carol Cleveland," Anyway, John, you can catch the 11.30 from 
            Hornchurch and be in Basingstoke by one o'clock, oh, and there's a 
            buffet car and... "
1,Eric Idle, My hat! Sir Horace! 
2,Carol Cleveland, 
3,Eric Idle," Yes - after breakfast. But that doesn't matter 
            now... he's dead. "
4,Carol Cleveland, Oh! Poor daddy... 
5,Eric Idle, Looks like I shan't be catching the 11.30 now. 
6,Carol Cleveland," Oh no, John, you mustn't miss your train. "
7,Eric Idle," How could I think of catching a train when I should 
            be here helping you? "
8,Carol Cleveland," Oh, John, thank you... anyway you could always 
            catch the 9.30 tomorrow - it goes via Caterham and Chipstead. "
9,Eric Idle, Or the 9.45's even better. 
10,Carol Cleveland," Oh, but you'd have to change at Lambs Green. "
11,Eric Idle," Yes, but there's only a seven-minute wait now. "
12,Carol Cleveland," Oh, yes, of course, I'd forgotten it was Friday. 
            Oh, who could have done this. "
13,Graham Chapman," Oh, do hurry Sir Horace, your train leaves 
            in twenty-eight minutes, and if you miss the 10.15 you won't catch 
            the 3.45 which means ... oh! "
14,Eric Idle," I'm afraid Sir Horace won't be catching the 10.15, 
            Lady Partridge. "
15,Graham Chapman, Has he been... ? 
16,Carol Cleveland, Yes - after breakfast. 
17,Eric Idle," Lady Partridge, I'm afraid you can cancel his seat 
            reservation. "
18,Graham Chapman," Oh, and it was back to the engine - fourth 
            coach along so that he could see the gradient signs outside 
            Swanborough. "
19,Eric Idle," Not any more Lady Partridge... the line's been 
            closed. "
20,Graham Chapman, Closed! Not Swanborough! 
21,Eric Idle, I'm afraid so. 
22,Terry Jones," All fight, nobody move. I'm Inspector Davis of 
            Scotland Yard. "
23,Eric Idle," My word, you were here quickly, inspector. "
24,Terry Jones," Yeah, I got the 8.55 Pullman Express from 
            King's Cross and missed that bit around Hornchurch. "
25,Graham Chapman, It's a very good train. 
26,Michael Palin, Hello everyone. 
27,Michael Palin, Where's daddy? 
28,Carol Cleveland," Yes, after breakfast. "
29,Michael Palin," Then ... he won't be needing his reservation on the 
            10.15. "
30,Eric Idle, Exactly. 
31,Michael Palin," And I suppose as his eldest son it must go to me.
            "
32,Terry Jones," Just a minute, Tony There's a small matter 
            of... murder. "
33,Michael Palin," Oh, but surely he simply shot himself and then hid 
            the gun. "
34,Graham Chapman," How could anyone shoot himself and then 
            hide the gun without first cancelling his reservation. "
35,Michael Palin," Ha, ha! Well, I must dash or I'll be late for the 
            10.15. "
36,Terry Jones," I suggest yOu murdered your father for his seat 
            reservation. "
37,Michael Palin," I may have had the motive, inspector, but I could 
            not have done it, for I have only just arrived from Gillingham on 
            the 8.13 and here's my restaurant car ticket to prove it. "
38,Carol Cleveland," The 8. 13 from Gillingham doesn't have a 
            restaurant car. "
39,Eric Idle, It's a standing buffet only. 
40,Michael Palin," Oh, er... did I say the 8.13, I meant the 7.58 
            stopping train. "
41,Graham Chapman," But the 7.58 stopping train arrived at 
            Swindon at 8.19 owing to annual point maintenance at Wisborough 
            Junction. "
42,Eric Idle," So how did you make the connection with the 8. I3 
            which left six minutes earlier? "
43,Michael Palin," Oh, er, simple! I caught the 7.16 Football Special 
            arriving at Swindon at 8.09. "
44,Carol Cleveland," But the 7.16 Football Special only stops at 
            Swindon on alternate Saturdays. "
45,Graham Chapman," Yes, surely you mean the Holidaymaker 
            Special. "
46,Michael Palin," Oh, yes! How daft of me. Of course I came on the 
            Holidaymaker Special calling at Bedford, Colmworth, Fen Dinon, 
            Sutton, Wallington and Gillingham. "
47,Terry Jones, That's Sundays only! 
48,Michael Palin," Damn. All fight, I confess I did it. I killed him 
            for his reservation, but you won't take me alive! I'm going to throw 
            myself under the 10.12 from Reading. "
49,Eric Idle," Don't be a fool, Tony, don't do it, the 10.12 has 
            the new narrow traction bogies, you wouldn't stand a chance. "
50,Michael Palin, Exactly. 
0,John Cleese," That was an excerpt from the latest West End 
            hit 'It all happened on the 11.20 from Hainault to Redhill via 
            Horsham and Reigate, calling at Carshalton Beeches, Malmesbury, 
            Tooting Bec, and Croydon West'. The author is Mr. Neville Shunt."
1,Terry Gilliam," (typing) Chuff, chuff, chuffwoooooch, woooooch! 
            Sssssssss, sssssssss! Diddledum, diddledum, diddlealum. Toot, toot. 
            The train now standing at platform eight, tch, tch, tch, diddledum, 
            diddledum. Chuffff chuffffiTff eeeeeeeeeaaaaaaaaa Vooooommmmm. "
2,John Cleese," Some people have made the mistake of seeing 
            Shunt's work as a load of rubbish about railway timetables, but 
            clever people like me, who talk loudly in restaurants, see this as a 
            deliberate ambiguity, a plea for understanding in a mechanized 
            world. The points are frozen, the beast is dead. What is the 
            difference? What indeed is the point? The point is frozen, the beast 
            is late out of Paddington. The point is taken. If La Fontaine's elk 
            would spurn Tom Jones the engine must be our head, the dining car 
            our oesophagus, the guard's van our left lung, the cattle truck our 
            shins, the first-class compartment the piece of skin at the nape of 
            the neck and the level crossing an electric elk called Simon. The 
            clarity is devastating. But where is the ambiguity? It's over there 
            in a box. Shunt is saying the 8.15 from Gillingham when in reality 
            he means the 8.13 from Gillingham. The train is the same only the 
            time is altered. Ecce homo, ergo elk. La Fontaine knew his sister 
            and knew her bloody well. The point is taken, the beast is molting, 
            the fluff gets up your nose. The illusion is complete; it is 
            reality, the reality is illusion and the ambiguity is the only 
            truth. But is the truth, as Hitchcock observes, in the box? No there 
            isn't room, the ambiguity has put on weight. The point is taken, the 
            elk is dead, the beast stops at Swindon, Chabrol stops at nothing, 
            I'm having treatment and La Fontaine can get knotted. "
3,Michael Palin, Gavin Millar... 
4,Terry Jones, ... rrrrrrr... 
5,Michael Palin," ... was not talking to Neville Shunt. From the world 
            of the theatre we turn to the world of dental hygiene. No, no, no, 
            no. From the world of the theatre we move to the silver screen. We 
            honor one of the silver screen's outstanding writer-dentists... 
            writer-directors, Martin Curry who is visiting London to have a 
            tooth out, for the pre-molar, er... premiere of his filling, film 
            next Toothday... Tuesday, at the Dental Theatre... Film Theatre. 
            Martin Curry talking to Matthew Palate... Padget."
0,Terry Jones," Martin Curry, welcome. One of the big teeth... big 
            points that the American critics made about your latest film, 'The 
            Twelve Caesars', was that it was on so all-embracing a topic. What 
            made you undertake so enormous a tusk... task? "
1,Graham Chapman," Well I've always been interested in Imperial Rome 
            from Julius Caesar right through to Vethpathian. "
2,Terry Jones, Who? 
3,Graham Chapman, Vethpathian. 
4,Terry Jones, Ah! Vespasian. 
5,Graham Chapman, Yes. 
6,Terry Jones," When I saw your film it did seem to me that you 
            had taken a rather, urn, subjective approach to it. "
7,Graham Chapman, I'm sorry? 
8,Terry Jones," Well, I mean all your main characters had these 
            enormous ... well not enormous, these very big ... well let's have a 
            look at a clip in which Julius Incisor .... Caesar talks to his 
            generals during the baffle against Caractacus. "
9,Graham Chapman, I don't see that at all. 
10,Terry Jones, 
11,Graham Chapman, 
12,Terry Jones," Martin Curry, why do all your characters have 
            these very big er ... very big um ... teeth? "
13,Graham Chapman, What do you mean? 
14,Terry Jones," Well, I mean, er... and even in your biblical 
            epic, 'The Son of Man', John the Baptist had the most enormous ... 
            dental appendages ... and of course ... himself had the most 
            monumental ivories. "
15,Graham Chapman," No, I'm afraid I don't see that at all. "
16,Terry Jones," Oh, a straw, yes, yes. Well while we're doing that 
            perhaps we could take another look at an earlier film, 'Trafalgar'.
            "
17,Eric Idle," Cover my coat, Mr. Bush, the men must not know of 
            this till victory is ours. "
18,Terry Jones," The surgeon's coming, sir. "
19,Eric Idle," No, tell the surgeon to attend the men that can be 
            saved. He can do little for me, I fear. "
20,Terry Jones," Aye, aye, sir. "
21,Eric Idle, Hardy! Hardy! 
22,Michael Palin, Sir? 
23,Eric Idle," Hardy...' kiss... er ... put your hand on my 
            thigh. "
24,Terry Jones," Martin Curry, thank you. Well. We asked the 
            first-night audience what they thought of that film. "
0,John Cleese, It wasn't true to life. 
1,Terry Jones, Yes it was. 
2,Eric Idle, No it wasn't. 
3,Graham Chapman, I thought it was totally bizarre. 
4,Michael Palin," Well I've been in the city for over forty 
            years and I think the importance of looking after poor people cannot 
            be understressed. "
5,Graham Chapman," Well I've been in the city for twenty 
            years and I must admit - I'm lost. "
6,John Cleese," Well, I've been in the city all my life 
            and I'm as alert and active as I've ever been. "
7,Eric Idle," Well I've been in the city since I was 
            two and I certainly' wouldn't say that I was stuck in a rut... stuck 
            in a rut ... stuck in a rut... stuck in a rut... "
8,Terry Jones," Oh dear, Mr. Bulstrode's stuck again. "
9,Eric Idle," I certainly wouldn't say that I was stuck 
            in a rut. "
10,John Cleese," Well I've been in the city for thirty 
            years and I've never once regretted being a nasty, greedy, cold 
            hearted, avaricious, money-grubber ... Conservative. "
11,Terry Jones," Well I've been in the city for 
            twenty-seven years and I would like to see the reintroduction of 
            flogging. Every Thursday, round at my place. "
12,John Cleese, 
13,John Cleese, I think it must be a naturalist outing. 
14,Terry Jones, I think it must be one of them crackpot religions.
0,Eric Idle," This is an example of the sort of abuse we get 
            all the time from ignorant people. I inherited this religion from my 
            father, an ex-used-car salesman and part-time window-box, and I am 
            very proud to be in charge of the first religion with free gifts. 
            You get this luxury tea-trolley with every new enrolment. (pictures 
            of this and the subsequent gifts) In addition to this you can win a 
            three-piece lounge suite, this luxury caravan, a weekend for two 
            with Peter Bonetti and tonight's star prize, the entire Norwich City 
            Council. "
1,Eric Idle," And remember with only eight scoring draws you 
            can win a bishopric in a see of your own choice. You see we have a 
            much more' modern approach to religion. "
2,Eric Idle," Blessed is Arthur Crackpot and all his 
            subsidiaries Ltd. You see, in our Church we have a lot more fun. "
3,John Cleese, 
4,Michael Palin," I don't mind, I don't mind - it's just nice 
            to be here, Reverend. "
5,John Cleese, 
6,Michael Palin, I've got one already. 
7,Eric Idle," A lot of religions - no names no pack drill - do 
            go for the poorer type of person - face it, there's more of 'era - 
            poor people, thieves, villains, poor people without no money at all 
            - well we don't have none of that tat. Rich people and crumpet over 
            sixteen can enter free: upper middle class quite welcome; lower 
            middle class not under five grand a year. Lower class - I can't 
            touch it. There's no return on it, you see. "
8,Carol Cleveland," Do you have any difficulty converting people?
            "
9,Eric Idle," Oh no, well we have ways of making them join.
            "
10,Eric Idle," Norman there does a lot of converting: a 
            lot of protection, that son of thing. And there's his mate, Bruce 
            Beer. "
11,Eric Idle," Brucie has personally converted 
            ninety-two people twenty-five inside the distance. Then again we're 
            not afraid to use more modern methods. "
12,John Cleese," Sarah, today's diocesan lovely is enough to 
            make any chap. go down on his knees. This twenty-three-year-old 
            bishop hails appropriately enough from Bishop's Stortford and lists 
            her hobbies as swimming, riding, and film producers. What a gas! Bet 
            she's no novice when it comes to converting all in her See. "
13,Michael Palin, 
14,Eric Idle, I'm starting a war for peace. 
15,Michael Palin, Cor blimey. I'm raising polecats for peace. 
16,Eric Idle," Peace? I like a peace. Know what I mean? Know what 
            I mean? Say no more. Nudge, nudge. "
17,Graham Chapman," Our religion is the first Church to cater for the 
            naughty type of person. If you'd like a bit of love-your-neighbor - 
            and who doesn't now and again - then see Vera and Ciceley during the 
            hymns. "
18,Michael Palin," In our Church we try to help people to help 
            themselves - to cars, washing machines, lead piping, no questions 
            asked. We are the only Church, apart from the Baptists, to do 
            respray jobs. "
19,Terry Jones," We the Church of. the Divine Loony believe in 
            the power of prayer to turn the head purple ha, ha, ha. "
20,John Cleese," I would like to come in here for a moment if I 
            may, and disassociate our Church from these frivolous and offensive 
            religions. We are primarily concerned with what is best... "
21,John Cleese," In our Church we believe first and foremost in you.
            "
0,John Cleese," In this picture there are forty people. None 
            of them can be seen. In this film we hope to show you how not to be 
            seen. "
1,John Cleese," In this film we hope to show how not to be 
            seen. This is Mr. E.R. Bradshaw of Napier Court, Black Lion Road 
            London SE5. He can not be seen. Now I am going to ask him to stand 
            up. Mr. Bradshaw will you stand up please "
2,John Cleese," This demonstrates the value of not being seen.
            "
3,John Cleese," In this picture we cannot see Mrs. B.J. Smegma 
            of 13, The Cresent, Belmont. Mrs. Smegma will you stand up please.
            "
4,John Cleese," This is Mr. Nesbitt of Harlow New Town. Mr. 
            Nesbit would you stand up please. "
5,John Cleese," Mr. E.V. Lambert of Homeleigh, The Burrows, 
            Oswestly, has presented us with a poser. We do not know which bush 
            he is behind, but we can soon find out. "
6,John Cleese," Mr. Ken Andrews, of Leighton Road, Slough has 
            concealed himself extremely well. He could be almost anywhere. He 
            could be behind the wall, inside the water barrel, beneath a pile of 
            leaves, up in the tree, squatting down behind the car, concealed in 
            a hollow, or crouched behind any one of a hundred bushes. However we 
            happen to know he's in the water barrel. "
7,John Cleese," Mr. and Mrs. Watson of Ivy Cottage, Worplesdon 
            Road, Hull, chose a very cunning way of not being seen. When we 
            called at their house, we found that they had gone away on two weeks 
            holiday. They had not left any forwarding address, and they had 
            bolted and barred the house to prevent us from getting in. However a 
            neighbor told us where there were. "
8,John Cleese, And here is the neighbor 
0,Michael Palin," Ah, well 'I'm afraid we have to stop the film 
            there, as some of the scenes which followed were of a violent nature 
            which might have proved distressing to some of our viewers. Though 
            not to me, I can tell you. "
0,Michael Palin,:
1,Terry Jones, 
2,Michael Palin," It should send you back to Botty with a big 
            lead. "
3,Terry Jones," Oh yes, well we're fairly confident, David.
            "
4,Michael Palin," Well at the moment, Ludovic, you're crouching 
            down inside a filing cabinet. "
5,Terry Jones," Yes that's right, David, I'm trying not to be 
            seen. "
6,Michael Palin, I see. Is this through fear? 
7,Terry Jones," Oh no, no, it's common sense really. If they 
            can't see you, they can't get you. "
8,Michael Palin," Ha, ha, ha, but of course they can still hear 
            you. "
9,Eric Idle," For those of you who may have just missed 
            'Money Python's Flying Circus', here it is again. "
0,John Cleese," (JOHN) And now for something 
            completely different... "
0,John Cleese," I will not buy this record, it is scratched."
1,Terry Jones, Sorry?
2,John Cleese," I will not buy this record, it is scratched."
3,Terry Jones," Uh, no, no, no. This is a tobacconist's."
4,John Cleese," Ah! I will not buy this *tobacconist's*, it is 
            scratched."
5,Terry Jones," No, no, no, no. Tobacco...um...cigarettes "
6,John Cleese," Ya! See-gar-ets! Ya! Uh...My hovercraft is full 
            of eels."
7,Terry Jones, Sorry?
8,John Cleese, My hovercraft 
9,Terry Jones," Ahh, matches!"
10,John Cleese," Ya! Ya! Ya! Ya! Do you waaaaant...do you 
            waaaaaant...to come back to my place, bouncy bouncy?"
11,Terry Jones," Here, I don't think you're using that thing right.
            "
12,John Cleese, You great poof. 
13,Terry Jones," That'll be six and six, please. "
14,John Cleese," If I said you had a beautiful body, would you 
            hold it against me? I...I am no longer infected."
15,Terry Jones," Uh, may I, uh..."
16,John Cleese, Ah. You have beautiful thighs. 
17,Terry Jones, He hit me! 
18,John Cleese," Drop your panties, Sir William; I cannot wait 
            'til lunchtime. "
19,John Cleese, 
0,Eric Idle," Good evening. Tonight is indeed a 
            unique occasion in the history of television. We are very 
            privileged, and deeply honored to have with us in the studio, Karl 
            Marx, founder of modern socialism, and author of the 'Communist 
            Manifesto'. "
1,Eric Idle, Yes it was indeed. Well challenged. 
2,Terry Gilliam, The development of the industrial bourgeoisie. 
3,Eric Idle," Yes, yes, it is indeed. You're on your way to 
            the lounge suite, Karl. Question number two. The struggle of class 
            against class is a what struggle? A what struggle? "
4,Terry Gilliam, A political struggle. 
5,Eric Idle," Yes, yes! One final question Karl and the 
            beautiful lounge suite will be yours... Are you going to have a go?
            "
6,Terry Gilliam," The workers' control of the means of production? The 
            struggle of the urban proletariat? "
7,Eric Idle," No. It was in fact, Wolverhampton Wanderers who 
            beat Leicester 3-1. "
0,Michael Palin, 
1,Michael Palin, 
2,Michael Palin, 
3,Michael Palin, 
4,Eric Idle, 
5,Michael Palin," What are you going to do when you get back to 
            Blighty? "
6,Eric Idle," I dunno, surge... I expect I'll be looking after 
            me mum. She'll be getting on a bit now. "
7,Michael Palin, Got a family of your own 'ave you? 
8,Eric Idle," No, she's ... she's all I got left now. My wife, 
            Doreen ... she ... I got a letter... "
9,Michael Palin," You don't have to tell me, son. "
10,Eric Idle," No, sarge, I'd like to tell you, see this place
            "
11,Terry Jones," Hold it. Hold it. Look, loves ... can 
            anyone not involved in this scene, please leave the set. "
12,Terry Jones," Hold it. Hold it. Now, who changed the 
            caption? Can whoever changed the caption put the right one back 
            immediately please. "
0,Michael Palin," Aren't they marvellous? The strength and 
            boldness... life and power in those colors. "
1,Eric Idle, This must be Titian's masterpiece. 
