,name,text
30,Graham Chapman," No I would rather go back to calling you Mrs. 
            S.C.U.M., Mrs. S.C.U.M. I am the most powerful man in the universe. 
            There is nothing I cannot do. "
31,Terry Jones, Oh Mr. N. 
32,Graham Chapman," I want you to be my helpmate. As Tarzan had 
            his Jane, as Napoleon had his Josephine, as Frankie Laine had 
            whoever he had, I want you to help me in my plan to dominate the 
            world! "
33,Terry Jones, Oh Mr. N. That I should be so lucky! 
34,Graham Chapman, You're not Jewish are you? 
35,Eric Idle," Please, Mr. Salad .... you must tell us where 
            Neutron is. "
36,Eric Idle," Please, Mr. Salad... "
37,Eric Idle," Please, Mr. Salad - there isn't much time. 
            Where will we find Neutron? "
38,Eric Idle, Yes yes - quick. 
39,Eric Idle, OK where is he? 
40,Eric Idle, No? 
41,Eric Idle, No? 
42,Eric Idle, No? 
43,Eric Idle, Yeah? 
44,Eric Idle, Yeah! 
45,Michael Palin, OK. That's the Yukon - what's left? 
46,Michael Palin, OK! Let's start with my office. 
47,Michael Palin," Ankwat i odr inkerat Gobi Desert Ulverston 
            Road... "
48,Michael Palin," Ik artwar, hyaddin... "
49,Graham Chapman," I will take you away from all this Mrs. 
            S.C.U.M. "
50,Terry Jones," Oh, Mr. N... I'd follow you anywhere. "
51,Graham Chapman, We will have two weeks in Benidorm. 
52,Terry Jones, Oh yes ... yes. 
53,Graham Chapman," And I will make you the most beautiful woman 
            in the world. "
54,Terry Jones," Oh... it's beautiful... oh, Mr. N, you have 
            made my heart sing... "
55,Graham Chapman," Shut up, Mrs. S. We must hurry... "
56,Terry Jones," I'd better leave a note for Ken... he'll be 
            expecting us... "
57,Michael Palin," Has Mr. Neutron escaped in time? Is the world 
            utterly destroyed? How can Mr. Neutron and his child bride survive? 
            Will his mighty powers be of any avail against the holocaust? Stay 
            tuned to this channel. "
58,Eric Idle," Hello. Well in fact what happens is that they are 
            saved by Mr. Neutron's mighty powers just as the last bomb falls on 
            Ruislip. "
59,Eric Idle," However, the Earth has been blown off its axis, and 
            in a most dramatic and dangerous and expensive sequence, it spins 
            off into space. There are appallingly expensive scenes of 
            devastation and horror and the find incredibly expensive climax is 
            reached as thousands of ape monsters in very expensive costumes 
            descend from the sky onto these, plug up a whole city which has to 
            be specially built and fling them all into the sea very expensively. 
            And we can see those very expensive scenes fight now. "
0,Michael Palin," Good evening, last week we learned how to saw a 
            lady in half. This week we're going to learn how to saw a lady into 
            three bits and dispose of the body... "
1,Eric Idle," Look if you can put on rubbish like that, and 'Horse 
            of the Year Show', you can afford us another minute, Mr. Cotion, 
            please, I mean look at this load of old... "
2,Eric Idle," World Domination t-shirts are available from 
            BBC, World Domination Department, Cardiff. "
0,Eric Idle," Pratt... back to Pratt... Pratt again... a 
            long ball out to Pratt... and now Pratt is on the ball, a neat 
            little flick back inside to Pratt, who takes it nicely and sends it 
            through on the far side to Pratt, Pratt with it but passes instead 
            to Pratt, Pratt again, oh and well intercepted by the swarthy little 
            number nine, Concito ' Maracon. This twenty-one-year-old half back, 
            remarkably stocky for 6' 3"", square shouldered, balding giant, hair 
            flowing in the wind, bright eyed, pert, young for his age but oh so 
            old in so many ways. For a thirty-nine year-old you wouldn't expect 
            such speed. Normally considered slow, he's incredibly fast as he 
            wanders aimlessly around, sweeping up and taking the defense to the 
            cleaners. Who would have thought, though many expected it, that this 
            remarkable forty-five-year-old, 9' 4"" dwarf of a man, who is still 
            only seventeen in some parts of the world, would ever really be ... 
            Oh and there was a goal there apparently ... and now it's Pratt ... 
            back to Pratt... Pratt again... a long ball to Pratt... "
1,Terry Jones," I like this Ano-Weet, it really unclogs me.
            "
2,Eric Idle," Oh, do be careful. "
3,Michael Palin," Sorry, mum. "
4,Terry Jones," I mean a lot of others say they unclog you, 
            but I never had a single bowel movement with the 'Recto-Puffs'. "
5,Michael Palin, Now if we ... 
6,Graham Chapman, 
7,Terry Jones, Language! 
8,Graham Chapman, Well he gets on my sodding wick. 
9,Terry Jones, That's better. 
10,Terry Jones," No, the stuff I liked was that stuff they 
            gave us before the war, what was it - Wilkinson's Number 8 Laxative 
            Cereal. Phew. That one went through you like a bloody Ferrari... "
11,Eric Idle," Now, who's that at this time of day... "
12,Terry Jones," If it's the man to empty the Elsan, tell him 
            it's in the hall. "
13,Eric Idle," Right, dear. "
14,Terry Jones," And make sure that you hold it the right way 
            up! "
15,Michael Palin, Dad... ? 
16,Michael Palin," No no, my dad... "
17,Michael Palin," Dad? Why is Rhodesia called Rhodesia?...
            "
18,Eric Idle," No... no, really, thank you very much... 
            no, thank you for calling, not today, thank you. Good morning. "
19,Terry Jones, Who was that? 
20,Eric Idle, 
21,Michael Palin," Sorry, mum. "
22,Eric Idle, Go and sit down! 
23,Michael Palin," Mum? Do you know why Rhodesia's called 
            Rhodesia? "
24,Terry Jones," Do you remember 'Go-Eazi'? They were 
            hopeless... "
25,Graham Chapman, 
26,Eric Idle, When are you coming back tonight? 
27,Graham Chapman, 3 a.m. 
28,Eric Idle," I think it's disgusting... you a Member of 
            Parliament. "
29,Terry Jones," I heard you in the hall last night, snogging 
            away. "
30,Graham Chapman, I wasn't snogging! 
31,Terry Jones," Sounded like snogging to me. I could hear 
            his great wet slobbering lips going at yer ... and his hand going up 
            yet... "
32,Eric Idle, Dad! 
33,Eric Idle, No ... not you. 
34,Eric Idle, Just mind your language... 
35,Michael Palin," Oh, sorry, mum. "
36,Terry Gilliam, 
37,Graham Chapman," We was talking, we was not snogging. "
38,Terry Jones," Talking about snogging, I'll bet... "
39,Graham Chapman," If you must know, we was talking about 
            Council re-housing. "
40,Eric Idle, 
41,Terry Gilliam, 
42,Terry Jones," Where to re-house his right hand, that's 
            what he was interested in! "
43,Eric Idle," And has Faye Dunaway definitely said yes?
            "
44,Graham Chapman," He is the Chairman of the Housing 
            sub-committee. "
45,Terry Jones," Snogging sub-committee, more like... "
46,Terry Gilliam, Beans!! 
47,Eric Idle, Shut up!! 
48,Michael Palin," Yea, mum. "
49,Terry Jones, 
50,Michael Palin," Sorry, mum. "
51,Terry Gilliam, 
52,Eric Idle, Shut up! 
53,Michael Palin," A very good try there, by the Garibaldi family 
            of Droitwich in Worcestershire. Professor... "
54,Eric Idle," Well, I can't make up my mind about this 
            family... I don't think there was the sustained awfulness that we 
            really need. I mean, the father was appalling... "
55,Terry Jones, Appalling... yes .... 
56,Eric Idle," He was dirty, smelly and distasteful ... and I 
            liked him very much ... but... "
57,Michael Palin, Lady Organs? 
58,Terry Jones," Well ... they were an unpleasant family 
            certainly, but I don't think we had enough of the really gross 
            awfulness that we're looking for... "
59,Michael Palin," Well, harsh words there for the Garibaldi 
            family of Droitwich in Worcestershire, at present holders of the 
            East Midlands Most Awful Family Award - Lower Middle-Class Section 
            but unable today to score more than fifteen on our disgustometer. 
            Well with the scores all in from the judges, the Garibaldis are 
            number three ... and a surprise number two ... the 
            Fanshaw-Churnleighs of Berkshire... "
60,Eric Idle, What a super meal. 
61,Michael Palin," Absolutely super. Pat and Max are coming 
            down from Eton to help daddy count money. "
62,Graham Chapman, How absolutely super. 
63,Terry Jones," My man at Poirer's says I could have my 
            whole body lifted for £5,500 "
64,Eric Idle, How super... 
65,Michael Palin," Well, some of the wonderful behavior that made 
            the Fanshaw-Chumleighs the second Most Awful Family in Britain 1974. 
            But the winners, by a clear ten point margin, are once again the 
            awful Jodrell family of Durham. Unfortunately, we're not allowed to 
            show you some of the performance that won them an award, but I 
            assure you it was of the very highest standard, was it not, Lady 
            Organs? "
66,Terry Jones," Oh, yes, superb ... Mr. Jodrell - you know, 
            the old grandfather, who licks the ... "
67,Michael Palin, 
68,Terry Jones," He's superb. His gobbing is consistent and 
            accurate. His son is a dirty foul little creature, and those 
            frightful scabs which Mrs. Jodrell licks off the cat are... "
69,Michael Palin, 
70,Eric Idle," The Jodrells win every bloody year... makes you 
            vomit ... dad? "
71,Terry Jones, Yes? 
72,Eric Idle, Get your stinking feet off the bread. 
73,Terry Jones, I'm only wiping the cat's do's off. 
74,Terry Gilliam, Mum? 
75,Eric Idle," Shut yet face, Douglas. "
76,Terry Gilliam, I wanted some corn-plasters. 
77,Eric Idle, Shut up and eat what you got. 
78,Terry Jones, Some fat bastard at the door! 
0,Graham Chapman," A strong hive of bees contains approximately 75,000 
            bees. Each honey bee must make 154 trips to collect one teaspoon of 
            honey. Hello, sir."
1,Terry Jones, What do you want?
2,Graham Chapman," Would you like to buy some of our honey, sir?"
3,Eric Idle, What you doing in here?
4,Graham Chapman," Which would you like, the Californian Orange Blossom, 
            the Mexican, the New Zealand, or the Scottish Heather?"
5,Eric Idle," He can't eat honey. It makes him go plop plops.
            "
6,Graham Chapman," Come on, please try some."
7,Terry Jones, All right I'll have some Icelandic Honey.
8,Graham Chapman," No, there is no such thing."
9,Terry Jones, You mean you don't make any honey at all?
10,Graham Chapman," No, no, we must import it all. Every bally drop. We 
            are a gloomy people. It's so crikey cold and dark up there, and only 
            fish to eat. Fish and imported honey. Oh strewth!"
11,Eric Idle, Well why do you have a week?
12,Graham Chapman," Listen Buster! In Reykyavik it is dark for eight 
            months of the year, and it's cold enough to freeze your wrists off 
            and there's only golly fish to eat. Administrative errors are bound 
            to occur in enormous quantifies. Look at this - it's all a mistake. 
            It's a real pain in the sphincter! Icelandic Honey Week? My Life!"
13,Eric Idle," Well why do you come in here trying to flog the 
            stuff, then?"
14,Graham Chapman," Listen Cowboy. I got a job to do. It's a stupid, 
            pointless job but at least it keeps me away from Iceland, all right? 
            The leg of the worker bee has..."
0,Graham Chapman," Well, Mr. Cotton, you have what we in the medical 
            profession call a naughty complaint. My advice to you is to put this 
            paper bag over your head - it has little holes there for your eyes, 
            you see - and to ring this bell, and to take this card along to your 
            hospital. "
1,Graham Chapman," Ah, yes you must be Mr. Williams."
2,Terry Jones, 
3,Graham Chapman," Well, do take a seat. What seems to be the 
            trouble?"
4,Terry Jones," I've... I've just been stabbed by your nurse...
            "
5,Graham Chapman," Oh dear.... well I'd probably better have a look 
            at you then. Could you fill in this form first? "
6,Terry Jones, She just stabbed me...
7,Graham Chapman," Yes. She's an unpredictable sort. Look, you seem 
            to be bleeding rather badly. I think you'd better hurry up and fill 
            in that form."
8,Terry Jones," Ahhh ... couldn't ... I ... do ... it ... later, 
            doctor!"
9,Graham Chapman," No, no. You'd have bled to death by then. Can you 
            hold a pen?"
10,Terry Jones, I'll try.
11,Graham Chapman," Yes, it's a hell of a nuisance all this damn 
            paperwork, really it is... "
12,Terry Jones," Do I have to answer all the questions, doctor?
            "
13,Graham Chapman," No, no, no, just fill in as many as you can - no 
            need to go into too much detail. I don't know why we bother with it 
            all, really, it's such a nuisance. Well let's see how you've done, 
            then... "
14,Terry Jones, No ... I didn't...
15,Graham Chapman," It's from 'The Merchant of Venice' - even I know 
            that!"
16,Terry Jones, 
17,Graham Chapman," Oh don't worry about that! Look at this - number 
            six - the Treaty of Versailles, Didn't you know that? Oh, my God.
            "
18,Terry Jones, Ahgg... aghhh.
19,Graham Chapman, And number nine - Emerson Fittipaldi! 
20,Carol Cleveland," Oh doctor, I've just shot another patient. I don't 
            think there's any point in your seeing him."
21,Graham Chapman," You didn't kill him, did you?"
22,Carol Cleveland, 'Fraid so.
23,Graham Chapman," You mustn't kill them, nurse."
24,Carol Cleveland," Oh, I'm sorry doctor. It was just on the spur of 
            the moment. Rather silly really."
25,Terry Jones," I'm sorry about the carpet, doctor."
26,Graham Chapman," Mr. Williams, I'm afraid I can't give you any 
            marks, so I won't be able to recommend you for hospital. Tell you 
            what - I'll stop the bleeding - but strictly speaking I shouldn't 
            even do that on marks like these..."
27,Carol Cleveland," There are no more patients now, doctor."
28,Graham Chapman," Oh well, let's-go and have lunch, then."
29,Carol Cleveland, What about... er... 
30,Graham Chapman," Ah yes - look, Mr. Williams we're just popping out 
            for a bite of lunch while we've got a spare moment, you know. Look, 
            have another bash at the form... and if at least you can answer the 
            question on history right, then we may be able to give you some 
            morphine or something like that, OK?"
31,Terry Jones," Thank you, doctor, thank you."
0,Eric Idle," Dear Sir, I wish to protest in the strongest 
            possible terms. Yours sincerely, Brigadier N. F. Marwood-Git 
            (retired). Read that back, will you, Brian."
1,Michael Palin," And when he had built up Cedron, he sent Horsemen 
            there, and an host of footmen to the end that issuing out they might 
            make outroads upon the ways of Judea, as the King commanded them...
            "
2,Eric Idle," Good! Pop it in an envelope and bung it off! 
            It's no good bottling these things up, Brian. If you feel them you 
            must say them or you'll just go mad..."
3,Michael Palin," Oh yes indeed ... as the book of Maccabee said ... 
            as the flea is like unto an oxen, so is the privet hedge liken unto 
            a botanist black in thy sight, O Lord!"
4,Eric Idle," Quite... Look why don't you just nip out for 
            lunch, Brian..."
5,Michael Palin," Yea ... as Raymond Chandler said, it was one of 
            those days when Los Angeles felt like a rock-hard fig."
6,Eric Idle," Brian, let's stop this pretending, shall we.
            "
7,Michael Palin," Oh... yea... as Dirk Bogarde said in his 
            autobiography..."
8,Eric Idle," Brian... let's stop all this futile pretence... 
            I've... I've always been moderately fond of you..."
9,Michael Palin," Well to be quite frank, Brigadier ... one can't 
            walk so closely with a chap like you for... for so long without... 
            feeling something deep down inside, even if it isn't anything... 
            anything ... very much."
10,Eric Idle," Well, splendid... Brian... er... well I don't 
            suppose there's much we can do, really."
11,Michael Palin, Not on television ... no...
12,Eric Idle," No... they ... they are a lot more permissive 
            these days than they used to be..."
13,Michael Palin, Ah yes... but not with this sort of thing...
14,Eric Idle," No ... I suppose they've ... got to draw the 
            line somewhere..."
15,Michael Palin, Yes...
16,Eric Idle," Well take a letter, Brian. Dear Sir, I wish to 
            protest..."
0,Michael Palin," and caption: 'THERE NOW FOLLOWS AN APPEAL ON 
            BEHALF OF EXTREMELY RICH PEOPLE WHO HAVE ABSOLUTELY NOTHING WRONG 
            WITH THEM'"
1,Graham Chapman, 
0,Michael Palin," All right, I'll go."
1,Michael Palin," There now follows a Party Political Broadcast on 
            behalf of the Liberal Par..."
2,Eric Idle," Hello, madam... "
3,Michael Palin, Ah hello... you must have come about...
4,Eric Idle," Finishing the sentences, yes."
5,Michael Palin, Oh... well... perhaps you'd like to...
6,Eric Idle, Come through this way... certainly... 
7,Michael Palin, Yes ... well ... er... we...
8,Eric Idle, Like it?
9,Michael Palin, Yes ... yes we certainly...
10,Eric Idle," Do... Good! Now then... when did you first 
            start..."
11,Michael Palin, ... finding it difficult to...
12,Eric Idle, Finish sentences... yes.
13,Michael Palin," Well it's not me, it's my..."
14,Eric Idle, Husband?
15,Michael Palin, Yes. He...
16,Eric Idle, Never lets you finish what you've started.
17,Michael Palin, Quite. I'm beginning to feel...
18,Eric Idle," That you'll never finish a sentence again as 
            long as you live."
19,Michael Palin, Exact...
20,Eric Idle, ly. It must be awful.
21,Michael Palin, It's driving me...
22,Eric Idle, To drink?
23,Michael Palin," No, rou..."
24,Eric Idle, nd the be...
25,Michael Palin," en.,."
26,Eric Idle, d...
27,Michael Palin, Yes...
28,Eric Idle," May I..,"
29,Michael Palin, Take a seat...
30,Eric Idle, Thank you. 
31,Michael Palin, Conditions?
32,Eric Idle," Yes. Then we try to get them in a position 
            where they suddenly find that they're completing other people's 
            sentences..."
33,Michael Palin, 
34,Eric Idle, Spot on Mrs...
35,Michael Palin, 
36,Eric Idle," Good! Well, try not to overdo it to..."
37,Michael Palin, 
38,Eric Idle, Good. Just keep it to one or two...
39,Michael Palin, 
40,Eric Idle," To start off with, otherwise you may find that 
            you're..."
41,Michael Palin," Taking on too long a sentence and getting 
            completely ... er..."
42,Eric Idle, Stuck. Good. Yes. Well that's about it...
43,Michael Palin, 
44,Eric Idle, Thanks very much for calling.
45,Michael Palin, Not at all.
46,Eric Idle," And, er..."
47,Michael Palin, Just like to say
48,Eric Idle, Thank you very much for coming along.
49,Michael Palin, Not at all
50,Eric Idle, And good...
51,Michael Palin," Bye, Mr..."
52,Eric Idle, Vernon.
53,Eric Idle," Yes, dear?"
54,Eric Idle," Oh, no! How many's that now?"
0,Michael Palin," This is Stonehenge ... and it's from here we go 
            to Africa."
1,Michael Palin, 
2,Michael Palin," Well, we're still keeping up with it, but 
            it's setting a furious pace. Early this morning we thought we'd 
            spotted it, but it turned out to be an Angolan sauntering tree, 
            Amazellus Robin Ray, out walking with a Gambian Sidling Bush... "
3,Michael Palin, The Turkish Little Rude Plant. 
0,Eric Idle," Good evening. Over 400,000 million pounds were 
            wiped off the value of shares this afternoon, when someone in the 
            Stock Exchange coughed. Sport: capital punishment is to be 
            re-introduced in the first and second division. Any player found 
            tackling from behind or controlling the ball with the lower part of 
            the arm will be hanged. But the electric chair remains the standard 
            punishment for threatening the goalie. Referee's chairman, Len 
            Goebbels said 'at last the referee has been given teeth'. Finally, 
            politics: the latest opinion poll published today shows Labour ahead 
            with 40%, the AA second with 38% and not surprisingly Kentucky Fried 
            Chicken running the Liberals a very close third. And now back to me. 
            Hello. And now it's time to go over to Hugh Delaney in Paignton. "
1,Michael Palin," Hello and welcome to Paignton, because it's from 
            Paignton that we take you straight back to the studio."
2,Graham Chapman, Hello. And it's from here we go over there.
3,Eric Idle," Welcome back. And now it's time for part eight 
            of our series about the life and work of Ursula Hifier, the Surrey 
            housewife who revolutionized British beekeeping in the 
            nineteen-thirties."
4,Michael Palin," and CAPTION: 'THAT WAS A PARTY POLITICAL 
            BROADCAST ON BEHALF OF THE LIBERAL PARTY'"
